rank,score,deferred,chapel,requirements,electives,credits,free_days,early1,lunch_fail,late,runs,holes
4714,5.565,MR,YCA1006-02-00,UIC1561-01-00 UIC1551-04-00 UIC2151-05-00 UIC1805-02-00,YCK1998-03-00 BIZ1101-09-00,18.0,월금,1,0,1,4,1+1+1+2
4715,5.565,MR,YCA1006-02-00,UIC1561-01-00 UIC1551-01-00 UIC2151-06-00 UIC1805-01-00,YCK1998-03-00 BIZ1101-09-00,18.0,월금,1,0,1,4,1+2+1+1
4716,5.565,MR,YCA1006-02-00,UIC1561-01-00 UIC1551-01-00 UIC2151-07-00 UIC1806-01-00,YCK1998-03-00 BIZ1101-09-00,18.0,월금,1,0,1,4,1+2+1+1
4717,5.565,MR,YCA1006-02-00,UIC1561-01-00 UIC1551-04-00 UIC2151-09-00 UIC1805-01-00,YCK1998-03-00 BIZ1101-09-00,18.0,월금,1,0,1,4,1+1+1+2
4718,5.565,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-01-00 UIC2151-05-00 UIC1806-02-00,YCK1998-03-00 BIZ1101-09-00,18.0,월금,1,0,1,4,1+2+1+1
4719,5.565,-,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC2151-12-00 UIC1806-01-00,CTM1002-02-00,18.0,월금,2,1,1,6,1+1+3
4720,5.565,-,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC2151-12-00 UIC1805-01-00,CTM1002-02-00,18.0,월금,2,1,1,6,1+1+3
4721,5.565,-,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC2151-12-00 UIC1806-01-00,CTM1002-02-00,18.0,월금,2,1,1,6,1+1+3
4722,5.565,-,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-04-00 UIC2151-12-00 UIC1805-01-00,CTM1002-02-00,18.0,월금,2,1,1,6,1+1+3
4723,5.556,Lang,-,QRM1001-01-00 UIC1561-01-00 UIC1401-03-00 UIC2151-12-00,YCH1202-01-00 YCK1998-03-00,18.0,월화,1,0,1,,1+1+1
4724,5.542,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1501-02-00 UIC2151-14-00,YCH1605-01-00 YCH1202-01-00,18.0,금,0,0,2,,2+2+2+1
4725,5.542,Lang,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-03-00 UIC2151-14-00,YCH1605-01-00 YCH1202-01-00,18.0,금,0,0,2,,2+2+2+1
4726,5.514,MR,-,UIC1561-01-00 UIC1251-02-00 UIC2151-14-00 UIC1805-02-00,ECO1101-06-00 YCK1998-03-00,18.0,월금,0,0,3,4+6,1
4727,5.514,MR,-,UIC1561-01-00 UIC1401-02-00 UIC2151-14-00 UIC1806-02-00,ECO1101-06-00 YCK1998-03-00,18.0,월금,0,0,3,4+6,1
4728,5.514,MR,-,UIC1561-01-00 UIC1251-02-00 UIC2151-14-00 UIC1805-02-00,ECO1101-06-00 YCK1998-03-00,18.0,월금,0,0,3,4+6,1
4729,5.514,MR,-,UIC1561-01-00 UIC1401-02-00 UIC2151-14-00 UIC1806-02-00,ECO1101-06-00 YCK1998-03-00,18.0,월금,0,0,3,4+6,1
4730,5.499,MR,YCA1006-01-00,UIC1561-01-00 ASP2022-01-00 UIC2151-07-00 UIC1805-02-00,ECO1101-06-00 YCK1998-03-00,18.0,월금,0,0,2,4+5+4,1+1
4731,5.499,MR,YCA1006-01-00,UIC1561-01-00 ASP2022-01-00 UIC2151-06-00 UIC1805-02-00,ECO1101-06-00 YCK1998-03-00,18.0,월금,0,0,2,4+5+4,1+1
4732,5.499,MR,YCA1006-01-00,UIC1561-01-00 ASP2022-01-00 UIC2151-09-00 UIC1806-02-00,ECO1101-06-00 YCK1998-03-00,18.0,월금,0,0,2,4+5+4,1+1
4733,5.499,MR,YCA1006-01-00,UIC1561-01-00 ASP2022-01-00 UIC2151-08-00 UIC1806-02-00,ECO1101-06-00 YCK1998-03-00,18.0,월금,0,0,2,4+5+4,1+1
4734,5.499,MR,YCA1006-01-00,UIC1561-01-00 ASP2022-01-00 UIC2151-09-00 UIC1806-02-00,ECO1101-06-00 YCK1998-03-00,18.0,월금,0,0,2,4+5+4,1+1
4735,5.499,MR,YCA1006-01-00,UIC1561-01-00 ASP2022-01-00 UIC2151-07-00 UIC1805-02-00,ECO1101-06-00 YCK1998-03-00,18.0,월금,0,0,2,4+5+4,1+1
4736,5.499,MR,YCA1006-01-00,UIC1561-01-00 ASP2022-01-00 UIC2151-06-00 UIC1805-02-00,ECO1101-06-00 YCK1998-03-00,18.0,월금,0,0,2,4+5+4,1+1
4737,5.499,MR,YCA1006-01-00,UIC1561-01-00 ASP2022-01-00 UIC2151-08-00 UIC1806-02-00,ECO1101-06-00 YCK1998-03-00,18.0,월금,0,0,2,4+5+4,1+1
4738,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-04-00 UIC2151-05-00 UIC1806-02-00,AST1003-01-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4739,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1251-02-00 UIC2151-14-00 UIC1806-01-00,YCE1253-01-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4740,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-04-00 UIC2151-06-00 UIC1806-01-00,AST1003-01-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4741,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1401-02-00 UIC2151-14-00 UIC1806-02-00,ATM2112-01-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4742,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1401-02-00 UIC2151-12-00 UIC1806-02-00,ISM1001-02-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4743,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-04-00 UIC2151-07-00 UIC1805-01-00,AST1003-01-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4744,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1501-04-00 UIC2151-14-00 UIC1806-02-00,YCE1253-01-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4745,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-04-00 UIC2151-06-00 UIC1805-01-00,AST1003-01-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4746,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1251-02-00 UIC2151-12-00 UIC1805-02-00,CTM1004-02-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4747,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1251-02-00 UIC2151-14-00 UIC1805-02-00,ATM2112-01-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4748,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1501-04-00 UIC2151-14-00 UIC1806-02-00,YCE1253-01-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4749,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-04-00 UIC2151-12-00 UIC1806-02-00,AST1003-01-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4750,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-04-00 UIC2151-07-00 UIC1806-01-00,AST1003-01-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4751,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1401-02-00 UIC2151-14-00 UIC1806-02-00,ATM2112-01-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4752,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1251-02-00 UIC2151-12-00 UIC1805-02-00,CTM1004-02-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4753,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1251-02-00 UIC2151-14-00 UIC1805-01-00,YCE1253-01-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4754,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-04-00 UIC2151-07-00 UIC1806-01-00,AST1003-01-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4755,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-04-00 UIC2151-12-00 UIC1806-02-00,AST1003-01-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4756,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-04-00 UIC2151-05-00 UIC1806-02-00,AST1003-01-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4757,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1401-02-00 UIC2151-12-00 UIC1806-02-00,CTM1004-02-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4758,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1251-02-00 UIC2151-14-00 UIC1806-01-00,YCE1253-01-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4759,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1251-02-00 UIC2151-12-00 UIC1805-02-00,ISM1001-02-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4760,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-04-00 UIC2151-06-00 UIC1805-01-00,AST1003-01-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4761,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-04-00 UIC2151-07-00 UIC1805-01-00,AST1003-01-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4762,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1251-02-00 UIC2151-14-00 UIC1805-02-00,ATM2112-01-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4763,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1401-02-00 UIC2151-12-00 UIC1806-02-00,CTM1004-02-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4764,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1401-02-00 UIC2151-12-00 UIC1806-02-00,ISM1001-02-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4765,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1251-02-00 UIC2151-14-00 UIC1805-01-00,YCE1253-01-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4766,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1251-02-00 UIC2151-12-00 UIC1805-02-00,ISM1001-02-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4767,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-04-00 UIC2151-06-00 UIC1806-01-00,AST1003-01-00 BIZ1101-09-00,18.0,월금,1,0,1,6,1+1
4768,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-01-00 UIC2151-08-00 UIC1806-02-00,UCB1105-02-00 CTM1001-02-00,18.0,월금,0,1,1,4+6,1+1
4769,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-04-00 UIC2151-06-00 UIC1805-02-00,YCI1998-02-00 CTM1001-02-00,18.0,월금,0,1,1,6+4,1+1
4770,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-04-00 UIC2151-06-00 UIC1805-02-00,YCI1998-02-00 CTM1001-02-00,18.0,월금,0,1,1,6+4,1+1
4771,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-01-00 UIC2151-08-00 UIC1806-02-00,UCB1105-02-00 CTM1001-02-00,18.0,월금,0,1,1,4+6,1+1
4772,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-01-00 UIC2151-06-00 UIC1805-02-00,UCB1105-02-00 CTM1001-02-00,18.0,월금,0,1,1,4+6,1+1
4773,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-04-00 UIC2151-07-00 UIC1805-02-00,YCI1998-02-00 CTM1001-02-00,18.0,월금,0,1,1,6+4,1+1
4774,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1251-02-00 UIC2151-14-00 UIC1805-02-00,UCB1105-02-00 CTM1001-02-00,18.0,월금,0,1,1,6+4,1+1
4775,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-04-00 UIC2151-08-00 UIC1806-02-00,YCI1998-02-00 CTM1001-02-00,18.0,월금,0,1,1,6+4,1+1
4776,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-01-00 UIC2151-09-00 UIC1806-02-00,UCB1105-02-00 CTM1001-02-00,18.0,월금,0,1,1,4+6,1+1
4777,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1401-02-00 UIC2151-14-00 UIC1806-02-00,UCB1105-02-00 CTM1001-02-00,18.0,월금,0,1,1,6+4,1+1
4778,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1251-02-00 UIC2151-14-00 UIC1805-02-00,UCB1105-02-00 CTM1001-02-00,18.0,월금,0,1,1,6+4,1+1
4779,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-01-00 UIC2151-07-00 UIC1805-02-00,UCB1105-02-00 CTM1001-02-00,18.0,월금,0,1,1,4+6,1+1
4780,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1401-02-00 UIC2151-14-00 UIC1806-02-00,UCB1105-02-00 CTM1001-02-00,18.0,월금,0,1,1,6+4,1+1
4781,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-04-00 UIC2151-08-00 UIC1806-02-00,YCI1998-02-00 CTM1001-02-00,18.0,월금,0,1,1,6+4,1+1
4782,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-01-00 UIC2151-09-00 UIC1806-02-00,UCB1105-02-00 CTM1001-02-00,18.0,월금,0,1,1,4+6,1+1
4783,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-04-00 UIC2151-07-00 UIC1805-02-00,YCI1998-02-00 CTM1001-02-00,18.0,월금,0,1,1,6+4,1+1
4784,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-01-00 UIC2151-07-00 UIC1805-02-00,UCB1105-02-00 CTM1001-02-00,18.0,월금,0,1,1,4+6,1+1
4785,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-04-00 UIC2151-09-00 UIC1806-02-00,YCI1998-02-00 CTM1001-02-00,18.0,월금,0,1,1,6+4,1+1
4786,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-04-00 UIC2151-09-00 UIC1806-02-00,YCI1998-02-00 CTM1001-02-00,18.0,월금,0,1,1,6+4,1+1
4787,5.49,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-01-00 UIC2151-06-00 UIC1805-02-00,UCB1105-02-00 CTM1001-02-00,18.0,월금,0,1,1,4+6,1+1
4788,5.48,MR,YCA1006-02-00,UIC1561-01-00 ASP2022-01-00 UIC2151-06-00 UIC1806-01-00,YCK1998-03-00 STA2102-05-00,18.0,월금,1,0,0,4,1+2+1
4789,5.48,MR,YCA1006-01-00,UIC1561-01-00 ASP2022-01-00 UIC2151-06-00 UIC1806-01-00,YCK1998-03-00 STA2102-05-00,18.0,월금,1,0,0,4,1+2+1
4790,5.48,MR,YCA1006-02-00,UIC1561-01-00 UIC1551-04-00 UIC2151-12-00 UIC1805-02-00,ECO1002-05-00 STA2102-05-00,18.0,월금,1,0,1,4+4,1+1+2
4791,5.48,MR,YCA1006-01-00,UIC1561-01-00 ASP2022-01-00 UIC2151-06-00 UIC1805-01-00,YCK1998-03-00 STA2102-05-00,18.0,월금,1,0,0,4,1+2+1
4792,5.48,MR,YCA1006-02-00,UIC1561-01-00 ASP2022-01-00 UIC2151-07-00 UIC1805-01-00,YCK1998-03-00 STA2102-05-00,18.0,월금,1,0,0,4,1+2+1
4793,5.48,MR,YCA1006-02-00,UIC1561-01-00 ASP2022-01-00 UIC2151-05-00 UIC1806-02-00,YCK1998-03-00 STA2102-05-00,18.0,월금,1,0,0,4,1+2+1
4794,5.48,MR,YCA1006-02-00,UIC1561-01-00 ASP2022-01-00 UIC2151-06-00 UIC1805-01-00,YCK1998-03-00 STA2102-05-00,18.0,월금,1,0,0,4,1+2+1
4795,5.48,MR,YCA1006-01-00,UIC1561-01-00 ASP2022-01-00 UIC2151-07-00 UIC1806-01-00,YCK1998-03-00 STA2102-05-00,18.0,월금,1,0,0,4,1+2+1
4796,5.48,MR,YCA1006-02-00,UIC1561-01-00 ASP2022-01-00 UIC2151-07-00 UIC1806-01-00,YCK1998-03-00 STA2102-05-00,18.0,월금,1,0,0,4,1+2+1
4797,5.48,MR,YCA1006-01-00,UIC1561-01-00 ASP2022-01-00 UIC2151-07-00 UIC1805-01-00,YCK1998-03-00 STA2102-05-00,18.0,월금,1,0,0,4,1+2+1
4798,5.48,MR,YCA1006-02-00,UIC1561-01-00 UIC1551-04-00 UIC2151-12-00 UIC1805-02-00,ECO1002-05-00 STA2102-05-00,18.0,월금,1,0,1,4+4,1+1+2
4799,5.48,MR,YCA1006-02-00,UIC1561-01-00 ASP2022-01-00 UIC2151-06-00 UIC1805-01-00,YCK1998-03-00 STA2102-05-00,18.0,월금,1,0,0,4,1+2+1
4800,5.48,MR,YCA1006-01-00,UIC1561-01-00 ASP2022-01-00 UIC2151-05-00 UIC1806-02-00,YCK1998-03-00 STA2102-05-00,18.0,월금,1,0,0,4,1+2+1
4801,5.48,MR,YCA1006-01-00,UIC1561-01-00 ASP2022-01-00 UIC2151-07-00 UIC1805-01-00,YCK1998-03-00 STA2102-05-00,18.0,월금,1,0,0,4,1+2+1
4802,5.48,MR,YCA1006-01-00,UIC1561-01-00 ASP2022-01-00 UIC2151-07-00 UIC1806-01-00,YCK1998-03-00 STA2102-05-00,18.0,월금,1,0,0,4,1+2+1
4803,5.48,MR,YCA1006-02-00,UIC1561-01-00 ASP2022-01-00 UIC2151-05-00 UIC1806-02-00,YCK1998-03-00 STA2102-05-00,18.0,월금,1,0,0,4,1+2+1
4804,5.48,MR,YCA1006-01-00,UIC1561-01-00 ASP2022-01-00 UIC2151-05-00 UIC1806-02-00,YCK1998-03-00 STA2102-05-00,18.0,월금,1,0,0,4,1+2+1
4805,5.48,MR,YCA1006-02-00,UIC1561-01-00 ASP2022-01-00 UIC2151-07-00 UIC1805-01-00,YCK1998-03-00 STA2102-05-00,18.0,월금,1,0,0,4,1+2+1
4806,5.48,MR,YCA1006-01-00,UIC1561-01-00 ASP2022-01-00 UIC2151-06-00 UIC1805-01-00,YCK1998-03-00 STA2102-05-00,18.0,월금,1,0,0,4,1+2+1
4807,5.48,MR,YCA1006-02-00,UIC1561-01-00 ASP2022-01-00 UIC2151-07-00 UIC1806-01-00,YCK1998-03-00 STA2102-05-00,18.0,월금,1,0,0,4,1+2+1
4808,5.48,MR,YCA1006-02-00,UIC1561-01-00 ASP2022-01-00 UIC2151-06-00 UIC1806-01-00,YCK1998-03-00 STA2102-05-00,18.0,월금,1,0,0,4,1+2+1
4809,5.48,MR,YCA1006-01-00,UIC1561-01-00 ASP2022-01-00 UIC2151-06-00 UIC1806-01-00,YCK1998-03-00 STA2102-05-00,18.0,월금,1,0,0,4,1+2+1
4810,5.478,MR,YCA1006-01-00,UIC1561-01-00 UIC1251-02-00 UIC2151-12-00 UIC1805-02-00,ECO1101-06-00 YCH1202-01-00,18.0,월금,1,0,3,4,1+3+2+1
4811,5.478,MR,YCA1006-01-00,UIC1561-01-00 UIC1401-02-00 UIC2151-12-00 UIC1806-02-00,ECO1101-06-00 YCH1202-01-00,18.0,월금,1,0,3,4,1+3+2+1
4812,5.478,MR,YCA1006-01-00,UIC1561-01-00 UIC1401-02-00 UIC2151-12-00 UIC1806-02-00,ECO1101-06-00 YCH1202-01-00,18.0,월금,1,0,3,4,1+3+2+1
4813,5.478,MR,YCA1006-01-00,UIC1561-01-00 UIC1251-02-00 UIC2151-12-00 UIC1805-02-00,ECO1101-06-00 YCH1202-01-00,18.0,월금,1,0,3,4,1+3+2+1
4814,5.465,WCiv,YCA1006-02-00,QRM1001-01-00 UIC1551-01-00 UIC2151-13-00 UIC1805-01-00,YCE1253-01-00 STP2004-01-00,18.0,월금,1,1,2,5,1+1+2+1
4815,5.465,-,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC2151-12-00 UIC1806-01-00,YCH1605-01-00,18.0,월금,2,1,1,5,1+2+3+1
4816,5.465,-,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC2151-12-00 UIC1805-01-00,YCH1605-01-00,18.0,월금,2,1,1,5,1+2+3+1
4817,5.465,-,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC2151-12-00 UIC1806-01-00,YCH1605-01-00,18.0,월금,2,1,1,5,1+2+3+1
4818,5.465,-,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC2151-12-00 UIC1805-01-00,YCH1605-01-00,18.0,월금,2,1,1,5,1+2+3+1
4819,5.465,WCiv,YCA1006-02-00,QRM1001-01-00 UIC1551-01-00 UIC2151-13-00 UIC1806-01-00,YCE1253-01-00 STP2004-01-00,18.0,월금,1,1,2,5,1+1+2+1
4820,5.465,-,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC2151-12-00 UIC1806-01-00,YCH1605-01-00,18.0,월금,2,1,1,5,1+2+3+1
4821,5.465,-,YCA1006-01-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC2151-12-00 UIC1805-01-00,YCH1605-01-00,18.0,월금,2,1,1,5,1+2+3+1
4822,5.465,-,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC2151-12-00 UIC1806-01-00,YCH1605-01-00,18.0,월금,2,1,1,5,1+2+3+1
4823,5.465,-,YCA1006-02-00,QRM1001-01-00 UIC1561-01-00 UIC1551-01-00 UIC2151-12-00 UIC1805-01-00,YCH1605-01-00,18.0,월금,2,1,1,5,1+2+3+1
4824,5.465,WCiv,YCA1006-02-00,QRM1001-01-00 UIC1551-01-00 UIC2151-13-00 UIC1806-01-00,YCE1253-01-00 STP2004-01-00,18.0,월금,1,1,2,5,1+1+2+1
4825,5.465,WCiv,YCA1006-02-00,QRM1001-01-00 UIC1551-01-00 UIC2151-13-00 UIC1805-01-00,YCE1253-01-00 STP2004-01-00,18.0,월금,1,1,2,5,1+1+2+1
4826,5.465,WCiv,YCA1006-02-00,QRM1001-01-00 UIC1551-01-00 UIC2151-13-00 UIC1805-01-00,YCG1804-01-00 YCH1605-01-00,18.0,월금,1,1,2,5,1+2+1+1
4827,5.465,WCiv,YCA1006-02-00,QRM1001-01-00 UIC1551-01-00 UIC2151-13-00 UIC1806-01-00,YCG1804-01-00 YCH1605-01-00,18.0,월금,1,1,2,5,1+2+1+1
4828,5.465,WCiv,YCA1006-01-00,QRM1001-01-00 UIC1551-01-00 UIC2151-13-00 UIC1805-01-00,YCG1804-01-00 YCH1605-01-00,18.0,월금,1,1,2,5,1+2+1+1
4829,5.465,WCiv,YCA1006-01-00,QRM1001-01-00 UIC1551-01-00 UIC2151-13-00 UIC1805-01-00,YCG1804-01-00 YCH1605-01-00,18.0,월금,1,1,2,5,1+2+1+1
4830,5.465,WCiv,YCA1006-02-00,QRM1001-01-00 UIC1551-01-00 UIC2151-13-00 UIC1805-01-00,YCG1804-01-00 YCH1605-01-00,18.0,월금,1,1,2,5,1+2+1+1
4831,5.465,WCiv,YCA1006-02-00,QRM1001-01-00 UIC1551-01-00 UIC2151-13-00 UIC1806-01-00,YCG1804-01-00 YCH1605-01-00,18.0,월금,1,1,2,5,1+2+1+1
4832,5.465,WCiv,YCA1006-01-00,QRM1001-01-00 UIC1551-01-00 UIC2151-13-00 UIC1806-01-00,YCG1804-01-00 YCH1605-01-00,18.0,월금,1,1,2,5,1+2+1+1
4833,5.465,WCiv,YCA1006-01-00,QRM1001-01-00 UIC1551-01-00 UIC2151-13-00 UIC1806-01-00,YCG1804-01-00 YCH1605-01-00,18.0,월금,1,1,2,5,1+2+1+1
4834,5.44,MR,YCA1006-02-00,UIC1561-01-00 UIC1251-02-00 UIC2151-12-00 UIC1805-01-00,UCD1101-01-00 BIZ1101-09-00,18.0,월금,2,0,1,,1+1+1+1
4835,5.44,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-04-00 UIC2151-12-00 UIC1806-02-00,YCI1998-02-00 ASP2102-01-00,18.0,월금,1,0,1,,1+1+3+1
4836,5.44,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-01-00 UIC2151-06-00 UIC1805-01-00,YCE1253-01-00 CTM1001-02-00,18.0,월금,1,1,1,4,1+1+1+1
4837,5.44,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-04-00 UIC2151-12-00 UIC1806-02-00,ECO1002-04-00 BIZ1101-09-00,18.0,월금,1,0,1,,1+3+1+1
4838,5.44,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-01-00 UIC2151-09-00 UIC1805-01-00,UCB1105-02-00 STP2004-01-00,18.0,월금,1,0,1,,2+2+2
4839,5.44,MR,YCA1006-01-00,UIC1561-01-00 UIC1251-02-00 UIC2151-12-00 UIC1805-01-00,UCD1101-01-00 BIZ1101-09-00,18.0,월금,2,0,1,,1+1+1+1
4840,5.44,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-01-00 UIC2151-08-00 UIC1805-01-00,UCB1105-02-00 STP2004-01-00,18.0,월금,1,0,1,,2+2+2
4841,5.44,MR,YCA1006-02-00,UIC1561-01-00 UIC1251-02-00 UIC2151-12-00 UIC1806-01-00,UCD1101-01-00 BIZ1101-09-00,18.0,월금,2,0,1,,1+1+1+1
4842,5.44,MR,YCA1006-01-00,UIC1561-01-00 UIC1251-02-00 UIC2151-12-00 UIC1806-01-00,UCD1101-01-00 BIZ1101-09-00,18.0,월금,2,0,1,,1+1+1+1
4843,5.44,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-01-00 UIC2151-06-00 UIC1805-01-00,YCE1253-01-00 CTM1001-02-00,18.0,월금,1,1,1,4,1+1+1+1
4844,5.44,MR,YCA1006-01-00,UIC1561-01-00 UIC1501-04-00 UIC2151-12-00 UIC1806-02-00,UCD1101-01-00 BIZ1101-09-00,18.0,월금,2,0,1,,1+1+1+1
4845,5.44,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-01-00 UIC2151-08-00 UIC1805-01-00,UCB1105-02-00 STP2004-01-00,18.0,월금,1,0,1,,2+2+2
4846,5.44,MR,YCA1006-02-00,UIC1561-01-00 UIC1551-01-00 UIC2151-12-00 UIC1806-02-00,BIZ1101-09-00 ASP2102-01-00,18.0,월금,1,1,1,,1+1+1+1
4847,5.44,MR,YCA1006-02-00,UIC1561-01-00 UIC1401-02-00 UIC2151-12-00 UIC1806-01-00,YCI1901-01-00 BIZ1101-09-00,18.0,월금,2,0,1,,1+1+1+1
4848,5.44,MR,YCA1006-02-00,UIC1561-01-00 UIC1401-02-00 UIC2151-12-00 UIC1805-01-00,YCI1901-01-00 BIZ1101-09-00,18.0,월금,2,0,1,,1+1+1+1
4849,5.44,MR,YCA1006-01-00,UIC1561-01-00 UIC1551-01-00 UIC2151-05-00 UIC1806-02-00,YCE1253-01-00 CTM1001-02-00,18.0,월금,1,1,1,4,1+1+1+1
4850,5.44,MR,YCA1006-02-00,UIC1561-01-00 UIC1501-04-00 UIC2151-12-00 UIC1805-02-00,YCI1901-01-00 BIZ1101-09-00,18.0,월금,2,0,1,,1+1+1+1
4851,5.44,MR,YCA1006-02-00,UIC1561-01-00 UIC1251-02-00 UIC2151-12-00 UIC1805-01-00,UCD1101-01-00 BIZ1101-09-00,18.0,월금,2,0,1,,1+1+1+1
